County,variable,value
Isle of Wight County,mean_value_less10,-3.178415139140993
James City County,mean_value_less10,NaN
King and Queen County,mean_value_less10,NaN
King George County,mean_value_less10,-6.607637571157495
King William County,mean_value_less10,NaN
Lancaster County,mean_value_less10,-33.60858585858586
Lee County,mean_value_less10,-28.655808387232536
Lexington city,mean_value_less10,-5.285714285714286
Loudoun County,mean_value_less10,-0.8083132992685601
Louisa County,mean_value_less10,-9.580778342452506
Lunenburg County,mean_value_less10,NaN
Lynchburg city,mean_value_less10,-10.690804566308696
Madison County,mean_value_less10,-11.697963800904978
Manassas city,mean_value_less10,NaN
Manassas Park city,mean_value_less10,NaN
Martinsville city,mean_value_less10,0.14285714285714285
Mathews County,mean_value_less10,NaN
Mecklenburg County,mean_value_less10,-43.25550912669776
Middlesex County,mean_value_less10,NaN
Montgomery County,mean_value_less10,NaN
Nelson County,mean_value_less10,NaN
New Kent County,mean_value_less10,-4.948717948717949
Newport News city,mean_value_less10,-1.4696674430669325
Norfolk city,mean_value_less10,-0.8513934466603491
Northampton County,mean_value_less10,-46.85757575757576
Northumberland County,mean_value_less10,-39.27777777777778
Norton city,mean_value_less10,NaN
Nottoway County,mean_value_less10,-36.46459694989107
Orange County,mean_value_less10,NaN
Page County,mean_value_less10,-25.67230031236055
Patrick County,mean_value_less10,NaN
Petersburg city,mean_value_less10,-7.4268780461962285
Pittsylvania County,mean_value_less10,-21.080078605661082
Poquoson city,mean_value_less10,NaN
Portsmouth city,mean_value_less10,-1.2955027144366005
Powhatan County,mean_value_less10,-4.323489879822897
Prince Edward County,mean_value_less10,-8.060162759840779
Prince George County,mean_value_less10,-0.6383905174973216
Prince William County,mean_value_less10,-3.790848146941311
Pulaski County,mean_value_less10,NaN
Radford city,mean_value_less10,-0.5632993158276957
Rappahannock County,mean_value_less10,-16.82051282051282
Richmond city,mean_value_less10,NaN
Richmond County,mean_value_less10,-6.372727272727273
Roanoke city,mean_value_less10,-14.187299816765384
Roanoke County,mean_value_less10,-8.080766146134106
Rockbridge County,mean_value_less10,-21.816550234853914
Rockingham County,mean_value_less10,-16.942650970522244
Russell County,mean_value_less10,-13.92278637462311
Salem city,mean_value_less10,-2.8850166240409205
Scott County,mean_value_less10,-21.254911307536297
Shenandoah County,mean_value_less10,NaN
Smyth County,mean_value_less10,-10.746391458464142
Southampton County,mean_value_less10,-23.957275541795667
Spotsylvania County,mean_value_less10,-10.328489769745921
Stafford County,mean_value_less10,NaN
Staunton city,mean_value_less10,-5.817315961472308
Suffolk city,mean_value_less10,-2.334817632808639
Surry County,mean_value_less10,-3.3247809762202754
Sussex County,mean_value_less10,-11.28548076923077
Tazewell County,mean_value_less10,-11.380540478355048
Virginia Beach city,mean_value_less10,-0.27111413056061057
Warren County,mean_value_less10,NaN
Washington County,mean_value_less10,NaN
Waynesboro city,mean_value_less10,-5.205294117647059
Westmoreland County,mean_value_less10,-25.835627392069448
Williamsburg city,mean_value_less10,-2.223856209150327
Winchester city,mean_value_less10,NaN
Wise County,mean_value_less10,NaN
Wythe County,mean_value_less10,-10.050177527151211
York County,mean_value_less10,-0.9337044878367788
NA,mean_value_less10,1.048780487804878
Accomack County,mean_value_10.15,NaN
Albemarle County,mean_value_10.15,-0.799177807486631
Alexandria city,mean_value_10.15,NaN
Alleghany County,mean_value_10.15,-5.853373015873016
Amelia County,mean_value_10.15,-4.6764705882352935
Amherst County,mean_value_10.15,NaN
Appomattox County,mean_value_10.15,-5.742521367521367
Arlington County,mean_value_10.15,NaN
Augusta County,mean_value_10.15,NaN
Bath County,mean_value_10.15,-1.4509803921568627
Bedford County,mean_value_10.15,0.27758656274281274
Bland County,mean_value_10.15,-16.208333333333332
Botetourt County,mean_value_10.15,-2.4537470291146763
Bristol city,mean_value_10.15,NaN
Brunswick County,mean_value_10.15,-12.10936026936027
Buchanan County,mean_value_10.15,NaN
Buckingham County,mean_value_10.15,NaN
Buena Vista city,mean_value_10.15,-3.21875
Campbell County,mean_value_10.15,-2.2610479198808697
Caroline County,mean_value_10.15,NaN
Carroll County,mean_value_10.15,-15.033203281312526
Charles City County,mean_value_10.15,-9.666666666666666
Charlotte County,mean_value_10.15,-14.044117647058824
Charlottesville city,mean_value_10.15,NaN
Chesapeake city,mean_value_10.15,-0.14680875867000065
Chesterfield County,mean_value_10.15,-0.2871897801120284
Clarke County,mean_value_10.15,-0.4738562091503268
Colonial Heights city,mean_value_10.15,NaN
Covington city,mean_value_10.15,-4.7214912280701755
Craig County,mean_value_10.15,NaN
Culpeper County,mean_value_10.15,-1.6163469735720375
Cumberland County,mean_value_10.15,NaN
Danville city,mean_value_10.15,-3.430133926720794
Dickenson County,mean_value_10.15,NaN
Dinwiddie County,mean_value_10.15,NaN
Emporia city,mean_value_10.15,-6.208333333333333
Essex County,mean_value_10.15,NaN
Fairfax city,mean_value_10.15,NaN
Fairfax County,mean_value_10.15,-0.12145406058529754
Falls Church city,mean_value_10.15,NaN
Fauquier County,mean_value_10.15,NaN
Floyd County,mean_value_10.15,NaN
Fluvanna County,mean_value_10.15,NaN
Franklin city,mean_value_10.15,-2.791666666666667
Franklin County,mean_value_10.15,-5.34911220043573
Frederick County,mean_value_10.15,NaN
Fredericksburg city,mean_value_10.15,-0.8848039215686274
Galax city,mean_value_10.15,-5.566339066339066
Giles County,mean_value_10.15,NaN
Gloucester County,mean_value_10.15,-3.9144208560617226
Goochland County,mean_value_10.15,-1.984313725490196
Grayson County,mean_value_10.15,-7.163816738816738
Greene County,mean_value_10.15,NaN
Greensville County,mean_value_10.15,-5.724137931034482
Halifax County,mean_value_10.15,NaN
Hampton city,mean_value_10.15,-0.44635312381181774
Hanover County,mean_value_10.15,-0.6815998863313442
Harrisonburg city,mean_value_10.15,NaN
Henrico County,mean_value_10.15,NaN
Henry County,mean_value_10.15,-8.269326541748786
Highland County,mean_value_10.15,NaN
Hopewell city,mean_value_10.15,NaN
Isle of Wight County,mean_value_10.15,-0.46626437683349736
James City County,mean_value_10.15,NaN
King and Queen County,mean_value_10.15,NaN
King George County,mean_value_10.15,-1.4047992530345472
King William County,mean_value_10.15,NaN
Lancaster County,mean_value_10.15,-23.891666666666666
Lee County,mean_value_10.15,-10.70001485442662
Lexington city,mean_value_10.15,-0.2
Loudoun County,mean_value_10.15,-0.28134048020211394
Louisa County,mean_value_10.15,-6.51823222643656
Lunenburg County,mean_value_10.15,NaN
Lynchburg city,mean_value_10.15,-1.874234606123151
Madison County,mean_value_10.15,-2.4458823529411764
Manassas city,mean_value_10.15,NaN
Manassas Park city,mean_value_10.15,NaN
Martinsville city,mean_value_10.15,0.1285714285714286
Mathews County,mean_value_10.15,NaN
Mecklenburg County,mean_value_10.15,-16.10819158581307
Middlesex County,mean_value_10.15,NaN
Montgomery County,mean_value_10.15,NaN
Nelson County,mean_value_10.15,NaN
New Kent County,mean_value_10.15,-1.5098039215686274
Newport News city,mean_value_10.15,-0.09003963048704564
Norfolk city,mean_value_10.15,-0.6286900851502728
Northampton County,mean_value_10.15,-21.523015873015872
Northumberland County,mean_value_10.15,-18.43611111111111
Norton city,mean_value_10.15,NaN
Nottoway County,mean_value_10.15,-9.167326546003016
Orange County,mean_value_10.15,NaN
Page County,mean_value_10.15,-16.38671497584541
Patrick County,mean_value_10.15,NaN
Petersburg city,mean_value_10.15,-2.594512630226916
Pittsylvania County,mean_value_10.15,-12.394323734928754
Poquoson city,mean_value_10.15,NaN
Portsmouth city,mean_value_10.15,-0.4805968647961557
Powhatan County,mean_value_10.15,-1.2049019607843137
Prince Edward County,mean_value_10.15,-9.646274509803922
Prince George County,mean_value_10.15,-1.0280112044817926
Prince William County,mean_value_10.15,-0.07165197694696981
Pulaski County,mean_value_10.15,NaN
Radford city,mean_value_10.15,-0.5635212418300654
Rappahannock County,mean_value_10.15,-1.5833333333333335
Richmond city,mean_value_10.15,NaN
Richmond County,mean_value_10.15,-7.093137254901961
Roanoke city,mean_value_10.15,-3.3334017697988285
Roanoke County,mean_value_10.15,-1.183787022297599
Rockbridge County,mean_value_10.15,-8.575873827791986
Rockingham County,mean_value_10.15,-1.3565896725037403
Russell County,mean_value_10.15,-6.843015873015873
Salem city,mean_value_10.15,-0.11379722620755618
Scott County,mean_value_10.15,-11.554563492063492
Shenandoah County,mean_value_10.15,NaN
Smyth County,mean_value_10.15,-3.513343185406627
Southampton County,mean_value_10.15,-11.24155844155844
Spotsylvania County,mean_value_10.15,-2.105994804918765
Stafford County,mean_value_10.15,NaN
Staunton city,mean_value_10.15,-1.9293754538852579
Suffolk city,mean_value_10.15,-1.4473522742430305
Surry County,mean_value_10.15,-11.118181818181819
Sussex County,mean_value_10.15,-10.310351966873705
Tazewell County,mean_value_10.15,-4.9839098610619414
Virginia Beach city,mean_value_10.15,-0.00406706637492791
Warren County,mean_value_10.15,NaN
Washington County,mean_value_10.15,NaN
Waynesboro city,mean_value_10.15,-1.3683006535947713
Westmoreland County,mean_value_10.15,-16.951656314699793
Williamsburg city,mean_value_10.15,-0.1503267973856209
Winchester city,mean_value_10.15,NaN
Wise County,mean_value_10.15,NaN
Wythe County,mean_value_10.15,-5.071901260504202
York County,mean_value_10.15,-0.2841521223874165
NA,mean_value_10.15,0
Accomack County,mean_value_15.20,NaN
Albemarle County,mean_value_15.20,-0.6870355580248628
Alexandria city,mean_value_15.20,NaN
Alleghany County,mean_value_15.20,-4.803927472233373
Amelia County,mean_value_15.20,-5.784313725490196
Amherst County,mean_value_15.20,NaN
Appomattox County,mean_value_15.20,-10.539903680770554
Arlington County,mean_value_15.20,NaN
Augusta County,mean_value_15.20,NaN
Bath County,mean_value_15.20,-10.916666666666666
Bedford County,mean_value_15.20,0.444653673118347
Bland County,mean_value_15.20,-7.820833333333333
Botetourt County,mean_value_15.20,-2.617126092861387
Bristol city,mean_value_15.20,NaN
Brunswick County,mean_value_15.20,-8.669666249478514
Buchanan County,mean_value_15.20,NaN
Buckingham County,mean_value_15.20,NaN
Buena Vista city,mean_value_15.20,-0.76
Campbell County,mean_value_15.20,-5.3085869493996425
Caroline County,mean_value_15.20,NaN
Carroll County,mean_value_15.20,-16.01741151005857
Charles City County,mean_value_15.20,-9.564814814814815
Charlotte County,mean_value_15.20,-27.666666666666668
Charlottesville city,mean_value_15.20,NaN
Chesapeake city,mean_value_15.20,-0.15265762403282293
Chesterfield County,mean_value_15.20,-0.1997441341972623
Clarke County,mean_value_15.20,-0.353921568627451
Colonial Heights city,mean_value_15.20,NaN
Covington city,mean_value_15.20,-3.011904761904762
Craig County,mean_value_15.20,NaN
Culpeper County,mean_value_15.20,-1.192357111842406
Cumberland County,mean_value_15.20,NaN
Danville city,mean_value_15.20,-3.655975406298682
Dickenson County,mean_value_15.20,NaN
Dinwiddie County,mean_value_15.20,NaN
Emporia city,mean_value_15.20,-3.6666666666666665
Essex County,mean_value_15.20,NaN
Fairfax city,mean_value_15.20,NaN
Fairfax County,mean_value_15.20,-0.04131844643993373
Falls Church city,mean_value_15.20,NaN
Fauquier County,mean_value_15.20,NaN
Floyd County,mean_value_15.20,NaN
Fluvanna County,mean_value_15.20,NaN
Franklin city,mean_value_15.20,-2.875
Franklin County,mean_value_15.20,-8.831600815764903
Frederick County,mean_value_15.20,NaN
Fredericksburg city,mean_value_15.20,0.0962962962962963
Galax city,mean_value_15.20,-4.125
Giles County,mean_value_15.20,NaN
Gloucester County,mean_value_15.20,-2.727279016445288
Goochland County,mean_value_15.20,-1.1107843137254902
Grayson County,mean_value_15.20,-11.288484848484849
Greene County,mean_value_15.20,NaN
Greensville County,mean_value_15.20,-6.181318681318681
Halifax County,mean_value_15.20,NaN
Hampton city,mean_value_15.20,-0.5027299929975668
Hanover County,mean_value_15.20,-0.13605253422123567
Harrisonburg city,mean_value_15.20,NaN
Henrico County,mean_value_15.20,NaN
Henry County,mean_value_15.20,-8.305269928484215
Highland County,mean_value_15.20,NaN
Hopewell city,mean_value_15.20,NaN
Isle of Wight County,mean_value_15.20,-1.5060981230098878
James City County,mean_value_15.20,NaN
King and Queen County,mean_value_15.20,NaN
King George County,mean_value_15.20,-1.1756930358350237
King William County,mean_value_15.20,NaN
Lancaster County,mean_value_15.20,-19.22222222222222
Lee County,mean_value_15.20,-10.303152756829228
Lexington city,mean_value_15.20,-2.3529411764705883
Loudoun County,mean_value_15.20,-0.09611018496467413
Louisa County,mean_value_15.20,-2.5656493780307823
Lunenburg County,mean_value_15.20,NaN
Lynchburg city,mean_value_15.20,-1.7018708066805495
Madison County,mean_value_15.20,-1.3395721925133688
Manassas city,mean_value_15.20,NaN
Manassas Park city,mean_value_15.20,NaN
Martinsville city,mean_value_15.20,0.11666666666666667
Mathews County,mean_value_15.20,NaN
Mecklenburg County,mean_value_15.20,-10.135734239932532
Middlesex County,mean_value_15.20,NaN
Montgomery County,mean_value_15.20,NaN
Nelson County,mean_value_15.20,NaN
New Kent County,mean_value_15.20,-1.110871991072852
Newport News city,mean_value_15.20,0.15093706957710465
Norfolk city,mean_value_15.20,-1.1363515467375762
Northampton County,mean_value_15.20,-18.11111111111111
Northumberland County,mean_value_15.20,-18.818627450980394
Norton city,mean_value_15.20,NaN
Nottoway County,mean_value_15.20,-7.932040998217469
Orange County,mean_value_15.20,NaN
Page County,mean_value_15.20,-10.327318200924758
Patrick County,mean_value_15.20,NaN
Petersburg city,mean_value_15.20,-1.9415977961432507
Pittsylvania County,mean_value_15.20,-8.397921610588698
Poquoson city,mean_value_15.20,NaN
Portsmouth city,mean_value_15.20,-0.626846675518576
Powhatan County,mean_value_15.20,-0.796078431372549
Prince Edward County,mean_value_15.20,-7.973586744639376
Prince George County,mean_value_15.20,-0.9456009676597912
Prince William County,mean_value_15.20,-0.11543837284726538
Pulaski County,mean_value_15.20,NaN
Radford city,mean_value_15.20,-1.5265359477124183
Rappahannock County,mean_value_15.20,-1.0555555555555556
Richmond city,mean_value_15.20,NaN
Richmond County,mean_value_15.20,-6.729166666666666
Roanoke city,mean_value_15.20,-2.0150120127102222
Roanoke County,mean_value_15.20,-0.946503474423338
Rockbridge County,mean_value_15.20,-3.374966261808367
Rockingham County,mean_value_15.20,-1.3456513339670384
Russell County,mean_value_15.20,-6.479101251324488
Salem city,mean_value_15.20,-0.10117073170731708
Scott County,mean_value_15.20,-12.793876262626263
Shenandoah County,mean_value_15.20,NaN
Smyth County,mean_value_15.20,-6.585956822226845
Southampton County,mean_value_15.20,-9.970588235294118
Spotsylvania County,mean_value_15.20,-0.31352905101434514
Stafford County,mean_value_15.20,NaN
Staunton city,mean_value_15.20,-1.4255192208462333
Suffolk city,mean_value_15.20,-1.984045911096661
Surry County,mean_value_15.20,-7.416666666666667
Sussex County,mean_value_15.20,-14.941666666666666
Tazewell County,mean_value_15.20,-5.535761188024133
